,Training Steps,Mean Reward,Time elapsed
76,630784,tensor(29.3750),2845.94086933136
77,638976,tensor(31.2500),2881.348840713501
78,647168,tensor(36.2500),2920.0335388183594
79,655360,tensor(33.1250),2955.6960878372192
80,663552,tensor(24.3750),2990.8481483459473
81,671744,tensor(27.1875),3026.4047558307648
82,679936,tensor(29.6875),3061.5938539505005
83,688128,tensor(28.1250),3097.7546083927155
84,696320,tensor(29.6875),3133.53928399086
85,704512,tensor(30.),3171.4105718135834
86,712704,tensor(33.1250),3207.041216611862
87,720896,tensor(32.1875),3242.9938259124756
88,729088,tensor(35.),3278.447633266449
89,737280,tensor(37.8125),3314.706925868988
90,745472,tensor(35.3125),3350.2154610157013
91,753664,tensor(37.1875),3387.167040348053
92,761856,tensor(33.4375),3424.2938566207886
93,770048,tensor(40.9375),3460.382490158081
94,778240,tensor(39.3750),3496.296817302704
95,786432,tensor(30.),3533.816066980362
96,794624,tensor(38.1250),3570.2071192264557
97,802816,tensor(35.9375),3605.568307876587
98,811008,tensor(36.2500),3643.179778575897
99,819200,tensor(42.8125),3679.512446165085
100,827392,tensor(41.5625),3715.30184173584
101,835584,tensor(34.3750),3753.190540790558
102,843776,tensor(35.3125),3789.3986554145813
103,851968,tensor(35.9375),3826.629353284836
104,860160,tensor(34.0625),3862.4145934581757
105,868352,tensor(32.5000),3898.1816387176514
106,876544,tensor(32.8125),3934.6493389606476
107,884736,tensor(30.),3970.881115436554
108,892928,tensor(29.6875),4008.70987033844
109,901120,tensor(31.8750),4044.351504802704
110,909312,tensor(32.8125),4079.6689314842224
111,917504,tensor(32.5000),4115.484663248062
112,925696,tensor(34.0625),4152.207425355911
113,933888,tensor(31.5625),4187.655743360519
114,942080,tensor(34.0625),4226.571003913879
115,950272,tensor(34.6875),4262.263352394104
116,958464,tensor(31.5625),4297.932110548019
117,966656,tensor(36.8750),4334.9759175777435
118,974848,tensor(27.1875),4370.339710474014
119,983040,tensor(31.8750),4405.86446595192
120,991232,tensor(33.1250),4443.533801317215
121,999424,tensor(33.4375),4479.399169921875
122,1007616,tensor(32.5000),4515.304608345032
123,1015808,tensor(37.1875),4551.47533249855
124,1024000,tensor(42.5000),4588.665340185165
125,1032192,tensor(36.5625),4625.5482568740845
126,1040384,tensor(38.4375),4661.419940233231
127,1048576,tensor(33.7500),4697.520705699921
128,1056768,tensor(31.5625),4734.464849948883
129,1064960,tensor(23.1250),4770.6832065582275
130,1073152,tensor(31.5625),4806.875004768372
131,1081344,tensor(31.8750),4844.482575893402
132,1089536,tensor(33.1250),4880.703685998917
133,1097728,tensor(26.5625),4917.051554441452
134,1105920,tensor(31.2500),4953.479867696762
135,1114112,tensor(26.5625),4992.754992008209
136,1122304,tensor(31.8750),5028.833399057388
137,1130496,tensor(32.8125),5065.19821190834
138,1138688,tensor(31.5625),5101.060043096542
139,1146880,tensor(34.3750),5138.61428976059
140,1155072,tensor(31.8750),5174.131924390793
141,1163264,tensor(35.9375),5209.914317846298
142,1171456,tensor(35.6250),5246.072238206863
143,1179648,tensor(35.9375),5282.210819721222
144,1187840,tensor(31.8750),5317.781294345856
145,1196032,tensor(37.8125),5353.699311256409
146,1204224,tensor(34.3750),5389.392773151398
147,1212416,tensor(31.8750),5425.881552934647
148,1220608,tensor(31.5625),5463.255322217941
149,1228800,tensor(28.1250),5499.262423276901
150,1236992,tensor(33.7500),5536.609701395035
151,1245184,tensor(35.3125),5572.405441522598
152,1253376,tensor(33.4375),5608.100056171417
153,1261568,tensor(35.3125),5643.917575836182
154,1269760,tensor(38.1250),5679.9104652404785
155,1277952,tensor(38.4375),5717.229390382767
156,1286144,tensor(35.),5753.375923633575
157,1294336,tensor(34.3750),5789.334955692291
158,1302528,tensor(31.8750),5827.598277807236
159,1310720,tensor(30.),5865.233486175537
160,1318912,tensor(30.9375),5901.694461584091
161,1327104,tensor(36.8750),5938.347044944763
162,1335296,tensor(38.4375),5976.277785539627
163,1343488,tensor(34.0625),6014.893435955048
164,1351680,tensor(33.4375),6052.653379201889
165,1359872,tensor(32.5000),6088.687067270279
166,1368064,tensor(38.1250),6124.785885810852
167,1376256,tensor(33.7500),6160.537045001984
168,1384448,tensor(31.2500),6196.106483221054
169,1392640,tensor(35.),6231.970731019974
170,1400832,tensor(36.8750),6268.202613353729
171,1409024,tensor(33.4375),6309.622066736221
172,1417216,tensor(39.6875),6346.026198625565
173,1425408,tensor(37.5000),6382.430992841721
174,1433600,tensor(40.),6418.682884216309
175,1441792,tensor(32.5000),6456.078866004944
176,1449984,tensor(39.6875),6494.508732318878
177,1458176,tensor(32.1875),6531.010118722916
178,1466368,tensor(33.1250),6567.215733528137
179,1474560,tensor(35.3125),6605.522963047028
180,1482752,tensor(34.0625),6643.586007118225
181,1490944,tensor(35.3125),6681.9048182964325
182,1499136,tensor(38.1250),6717.989283323288
183,1507328,tensor(30.6250),6753.738497972488
184,1515520,tensor(31.8750),6789.581669807434
185,1523712,tensor(33.4375),6825.8221163749695
186,1531904,tensor(36.2500),6861.964433193207
187,1540096,tensor(34.3750),6897.871648788452
188,1548288,tensor(38.1250),6933.943097114563
189,1556480,tensor(31.5625),6971.768217086792
190,1564672,tensor(38.4375),7007.441175222397
191,1572864,tensor(38.4375),7043.340120315552
192,1581056,tensor(41.2500),7083.383759737015
193,1589248,tensor(35.9375),7120.317266464233
194,1597440,tensor(40.),7160.038850307465
195,1605632,tensor(44.3750),7196.498718261719
196,1613824,tensor(35.9375),7233.69473862648
197,1622016,tensor(35.9375),7269.488033294678
198,1630208,tensor(42.1875),7305.491801977158
199,1638400,tensor(36.8750),7341.459678649902
200,1646592,tensor(40.),7377.731513738632
201,1654784,tensor(39.6875),7414.083821058273
202,1662976,tensor(30.6250),7450.531688690186
203,1671168,tensor(41.5625),7486.598012685776
204,1679360,tensor(35.6250),7524.130814790726
205,1687552,tensor(37.8125),7562.200729370117
206,1695744,tensor(39.6875),7598.757148742676
207,1703936,tensor(36.2500),7636.937191724777
208,1712128,tensor(36.5625),7673.359767436981
209,1720320,tensor(41.8750),7712.6633677482605
210,1728512,tensor(38.1250),7749.886876106262
211,1736704,tensor(42.5000),7789.044075727463
212,1744896,tensor(37.8125),7830.253088951111
213,1753088,tensor(40.),7867.471895933151
214,1761280,tensor(36.8750),7904.315526723862
215,1769472,tensor(36.5625),7942.8244099617
216,1777664,tensor(44.0625),7979.995389223099
217,1785856,tensor(33.7500),8020.637491464615
218,1794048,tensor(38.1250),8058.080231666565
219,1802240,tensor(34.0625),8095.478097438812
220,1810432,tensor(37.8125),8132.803527355194
221,1818624,tensor(39.3750),8172.832610845566
222,1826816,tensor(40.9375),8210.108393669128
223,1835008,tensor(38.1250),8247.53633761406
224,1843200,tensor(36.2500),8284.00090932846
225,1851392,tensor(39.0625),8320.836244106293
226,1859584,tensor(37.5000),8357.555057764053
227,1867776,tensor(36.8750),8396.23582983017
228,1875968,tensor(36.8750),8433.104575395584
229,1884160,tensor(34.3750),8469.943005084991
230,1892352,tensor(39.3750),8508.426952838898
231,1900544,tensor(35.9375),8545.484313726425
232,1908736,tensor(35.6250),8582.39485502243
233,1916928,tensor(39.0625),8619.320996046066
234,1925120,tensor(37.1875),8657.296687364578
235,1933312,tensor(38.7500),8694.509226322174
236,1941504,tensor(39.0625),8733.224224328995
237,1949696,tensor(35.6250),8769.964487791061
238,1957888,tensor(39.0625),8809.210230112076
239,1966080,tensor(43.4375),8846.614583492279
240,1974272,tensor(37.8125),8886.984607696533
241,1982464,tensor(39.0625),8924.001867294312
242,1990656,tensor(42.1875),8964.506665229797
243,1998848,tensor(40.6250),9001.42265343666
244,2007040,tensor(33.4375),9038.09290266037
245,2015232,tensor(34.6875),9074.913735866547
246,2023424,tensor(39.3750),9111.737475395203
247,2031616,tensor(40.),9150.041046857834
248,2039808,tensor(35.3125),9188.92824268341
249,2048000,tensor(42.1875),9225.71375322342
250,2056192,tensor(37.8125),9262.616159439087
251,2064384,tensor(39.3750),9299.538802862167
252,2072576,tensor(36.8750),9338.223476409912
253,2080768,tensor(40.),9375.120475053787
254,2088960,tensor(41.5625),9412.33275938034
255,2097152,tensor(36.2500),9450.830828666687
256,2105344,tensor(35.9375),9487.851510286331
257,2113536,tensor(38.4375),9525.96360373497
258,2121728,tensor(37.5000),9565.52641582489
259,2129920,tensor(38.4375),9603.574216842651
260,2138112,tensor(36.5625),9640.113534927368
261,2146304,tensor(39.0625),9679.212437391281
262,2154496,tensor(39.3750),9717.634684085846
263,2162688,tensor(39.6875),9756.502906799316
264,2170880,tensor(40.3125),9793.500868082047
265,2179072,tensor(39.6875),9832.698709487915
266,2187264,tensor(32.1875),9871.012608289719
267,2195456,tensor(35.),9910.270839214325
268,2203648,tensor(34.0625),9946.46193766594
269,2211840,tensor(36.8750),9983.572190284729
270,2220032,tensor(36.5625),10020.414589881897
271,2228224,tensor(40.),10057.399537086487
272,2236416,tensor(39.6875),10095.045600891113
273,2244608,tensor(37.8125),10132.128326654434
274,2252800,tensor(38.7500),10168.981380701065
275,2260992,tensor(39.6875),10206.621194601059
276,2269184,tensor(38.1250),10246.002186775208
277,2277376,tensor(35.3125),10284.333337783813
278,2285568,tensor(38.4375),10321.161492586136
279,2293760,tensor(37.8125),10357.809226512909
280,2301952,tensor(41.8750),10397.422557592392
281,2310144,tensor(38.7500),10434.393060207367
282,2318336,tensor(36.2500),10472.69367480278
283,2326528,tensor(36.8750),10509.517617464066
284,2334720,tensor(37.8125),10548.282329559326
285,2342912,tensor(40.6250),10585.645819664001
286,2351104,tensor(34.6875),10624.800101995468
287,2359296,tensor(35.3125),10661.229413032532
288,2367488,tensor(34.0625),10697.745296955109
289,2375680,tensor(37.8125),10734.19215631485
290,2383872,tensor(41.2500),10772.455668210983
291,2392064,tensor(40.3125),10809.480362653732
292,2400256,tensor(38.7500),10845.913692474365
293,2408448,tensor(38.4375),10882.449436426163
294,2416640,tensor(37.8125),10919.31264591217
295,2424832,tensor(37.5000),10957.497131347656
296,2433024,tensor(36.8750),10994.138776779175
297,2441216,tensor(39.6875),11031.284907102585
298,2449408,tensor(37.1875),11068.183782100677
299,2457600,tensor(38.7500),11105.053335905075
300,2465792,tensor(36.8750),11143.071670770645
301,2473984,tensor(35.9375),11179.885195732117
302,2482176,tensor(33.4375),11216.76619052887
303,2490368,tensor(35.6250),11253.496833324432
304,2498560,tensor(35.9375),11290.802819013596
305,2506752,tensor(35.3125),11329.511679410934
306,2514944,tensor(35.6250),11366.136428833008
307,2523136,tensor(36.8750),11403.461950778961
308,2531328,tensor(36.2500),11440.047160863876
309,2539520,tensor(33.1250),11476.96449637413
310,2547712,tensor(35.9375),11514.68920636177
311,2555904,tensor(37.1875),11551.590012550354
312,2564096,tensor(34.3750),11588.507908821106
313,2572288,tensor(34.3750),11625.53345823288
314,2580480,tensor(42.1875),11662.483019590378
315,2588672,tensor(35.6250),11699.553369998932
316,2596864,tensor(39.3750),11736.290581941605
317,2605056,tensor(36.5625),11773.12990474701
318,2613248,tensor(42.1875),11810.241161108017
319,2621440,tensor(40.),11847.553139925003
320,2629632,tensor(39.3750),11884.651856184006
321,2637824,tensor(30.9375),11920.939013004303
322,2646016,tensor(34.0625),11957.846181631088
323,2654208,tensor(31.5625),11995.44346523285
324,2662400,tensor(37.8125),12032.262464523315
325,2670592,tensor(35.3125),12069.694366931915
326,2678784,tensor(36.5625),12106.67966580391
327,2686976,tensor(36.8750),12143.611722946167
328,2695168,tensor(37.8125),12180.192708730698
329,2703360,tensor(40.3125),12216.548449993134
330,2711552,tensor(38.1250),12253.429857730865
331,2719744,tensor(37.1875),12290.87255358696
332,2727936,tensor(37.1875),12327.966784000397
333,2736128,tensor(39.6875),12364.901945352554
334,2744320,tensor(38.4375),12401.432077169418
335,2752512,tensor(36.5625),12438.214631557465
336,2760704,tensor(33.4375),12474.756583690643
337,2768896,tensor(38.4375),12512.255868673325
338,2777088,tensor(39.6875),12549.021852970123
339,2785280,tensor(38.4375),12586.447311162949
340,2793472,tensor(36.8750),12622.72611951828
341,2801664,tensor(35.9375),12659.684106111526
342,2809856,tensor(37.8125),12696.481081485748
343,2818048,tensor(39.0625),12732.933271408081
344,2826240,tensor(36.5625),12769.728704929352
345,2834432,tensor(34.0625),12806.60398054123
346,2842624,tensor(35.9375),12843.753508806229
347,2850816,tensor(35.9375),12882.196368455887
348,2859008,tensor(35.6250),12919.006318330765
349,2867200,tensor(38.4375),12955.991430521011
350,2875392,tensor(36.8750),12992.791576385498
351,2883584,tensor(43.1250),13029.80897283554
352,2891776,tensor(38.4375),13066.64016366005
353,2899968,tensor(39.3750),13103.580311536789
354,2908160,tensor(40.9375),13140.566582679749
355,2916352,tensor(37.8125),13177.903462648392
356,2924544,tensor(36.5625),13214.526750326157
357,2932736,tensor(39.6875),13251.515808582306
358,2940928,tensor(39.3750),13288.106001138687
359,2949120,tensor(41.8750),13324.950028657913
360,2957312,tensor(38.7500),13362.24132347107
361,2965504,tensor(36.5625),13401.332616329193
362,2973696,tensor(40.9375),13438.356287002563
363,2981888,tensor(40.9375),13475.335158109665
364,2990080,tensor(37.1875),13512.46203160286
365,2998272,tensor(38.7500),13548.955162525177
366,3006464,tensor(35.3125),13585.634521722794
367,3014656,tensor(39.3750),13622.61047911644
368,3022848,tensor(37.5000),13659.249417543411
369,3031040,tensor(41.8750),13696.305901050568
370,3039232,tensor(32.1875),13733.277505636215
371,3047424,tensor(33.4375),13770.0716650486
372,3055616,tensor(36.8750),13806.914636611938
373,3063808,tensor(32.8125),13843.526185750961
374,3072000,tensor(42.1875),13880.470312595367
375,3080192,tensor(33.1250),13919.284270763397
376,3088384,tensor(34.6875),13956.500101566315
377,3096576,tensor(37.8125),13993.17148065567
378,3104768,tensor(37.1875),14030.0749502182
379,3112960,tensor(36.2500),14067.04324388504
380,3121152,tensor(42.1875),14103.890748739243
381,3129344,tensor(36.5625),14140.602763652802
382,3137536,tensor(37.5000),14177.644082069397
383,3145728,tensor(42.5000),14214.833156347275
384,3153920,tensor(39.3750),14251.786428451538
385,3162112,tensor(37.5000),14288.99852180481
386,3170304,tensor(40.3125),14326.391325712204
387,3178496,tensor(37.5000),14363.467740774155
388,3186688,tensor(38.4375),14400.319763183594
389,3194880,tensor(30.6250),14436.51685667038
390,3203072,tensor(37.5000),14472.939726829529
391,3211264,tensor(37.8125),14509.88978433609
392,3219456,tensor(38.4375),14547.02670621872
393,3227648,tensor(40.3125),14583.680497169495
394,3235840,tensor(36.2500),14620.304097652435
395,3244032,tensor(39.6875),14657.163390636444
396,3252224,tensor(37.8125),14694.18491435051
397,3260416,tensor(31.5625),14730.74380350113
398,3268608,tensor(35.6250),14767.483039855957
399,3276800,tensor(34.6875),14804.29818725586
400,3284992,tensor(37.5000),14841.221682786942
401,3293184,tensor(36.5625),14877.953666210175
402,3301376,tensor(40.3125),14914.825175762177
403,3309568,tensor(39.0625),14951.764618396759
404,3317760,tensor(38.1250),14988.542060375214
405,3325952,tensor(36.8750),15025.207691431046
406,3334144,tensor(44.0625),15061.867321014404
407,3342336,tensor(44.0625),15098.945370674133
408,3350528,tensor(38.1250),15135.801301717758
409,3358720,tensor(39.3750),15172.84356880188
410,3366912,tensor(38.4375),15210.962926387787
411,3375104,tensor(34.3750),15247.37593126297
412,3383296,tensor(38.1250),15284.83818268776
413,3391488,tensor(40.6250),15322.074216365814
414,3399680,tensor(40.9375),15359.973260641098
415,3407872,tensor(32.5000),15396.394834041595
416,3416064,tensor(38.1250),15433.378421068192
417,3424256,tensor(40.3125),15469.91018486023
418,3432448,tensor(37.8125),15506.597355365753
419,3440640,tensor(37.1875),15543.49640250206
420,3448832,tensor(36.5625),15580.37508893013
421,3457024,tensor(32.8125),15617.684287071228
422,3465216,tensor(38.7500),15655.840951681137
423,3473408,tensor(40.6250),15692.546457767487
424,3481600,tensor(43.4375),15729.7298681736
425,3489792,tensor(40.9375),15766.789847135544
426,3497984,tensor(34.6875),15803.47985625267
427,3506176,tensor(35.6250),15839.938270807266
428,3514368,tensor(34.0625),15877.023811340332
429,3522560,tensor(37.1875),15913.787731647491
430,3530752,tensor(34.3750),15950.499988079071
431,3538944,tensor(39.0625),15987.056896209717
432,3547136,tensor(31.2500),16023.71557044983
433,3555328,tensor(35.9375),16060.378822803497
434,3563520,tensor(39.6875),16096.73530960083
435,3571712,tensor(39.3750),16133.577351093292
436,3579904,tensor(40.),16170.39684176445
437,3588096,tensor(33.4375),16206.51550579071
438,3596288,tensor(35.9375),16242.406080007553
439,3604480,tensor(39.3750),16278.542796134949
440,3612672,tensor(34.3750),16314.614111185074
441,3620864,tensor(36.2500),16350.695454120636
442,3629056,tensor(36.8750),16387.575564146042
443,3637248,tensor(36.8750),16424.33703494072
444,3645440,tensor(35.6250),16460.529362678528
445,3653632,tensor(37.1875),16496.83376979828
446,3661824,tensor(37.5000),16533.153026342392
447,3670016,tensor(34.3750),16569.51952433586
448,3678208,tensor(36.8750),16606.26879286766
449,3686400,tensor(38.7500),16642.818818092346
450,3694592,tensor(38.7500),16679.29688692093
451,3702784,tensor(34.6875),16715.224239826202
452,3710976,tensor(35.6250),16751.28014445305
453,3719168,tensor(34.3750),16787.320578336716
454,3727360,tensor(33.7500),16823.646829366684
455,3735552,tensor(39.6875),16860.295454978943
456,3743744,tensor(36.8750),16896.265861988068
457,3751936,tensor(38.4375),16932.515976190567
458,3760128,tensor(36.8750),16968.82310461998
459,3768320,tensor(34.0625),17004.96634030342
460,3776512,tensor(36.5625),17042.12943840027
461,3784704,tensor(32.5000),17078.182693958282
462,3792896,tensor(40.9375),17114.593237638474
463,3801088,tensor(38.4375),17151.190569877625
464,3809280,tensor(38.7500),17187.5889878273
465,3817472,tensor(32.8125),17225.617170333862
466,3825664,tensor(35.6250),17262.479746103287
467,3833856,tensor(35.6250),17300.55489206314
468,3842048,tensor(40.9375),17337.810222625732
469,3850240,tensor(34.0625),17374.36652803421
470,3858432,tensor(39.6875),17410.988099575043
471,3866624,tensor(40.9375),17448.38955116272
472,3874816,tensor(33.4375),17484.769792556763
473,3883008,tensor(38.4375),17521.106059789658
474,3891200,tensor(37.5000),17557.385318279266
475,3899392,tensor(40.3125),17594.01532483101
476,3907584,tensor(37.1875),17630.323867559433
477,3915776,tensor(43.7500),17668.500876665115
478,3923968,tensor(34.0625),17704.70568919182
479,3932160,tensor(33.7500),17741.644602537155
480,3940352,tensor(40.),17778.053320646286
481,3948544,tensor(38.1250),17814.576406002045
482,3956736,tensor(38.7500),17852.59428358078
483,3964928,tensor(38.4375),17888.691136598587
484,3973120,tensor(29.0625),17925.09921860695
485,3981312,tensor(37.5000),17961.335723638535
486,3989504,tensor(34.0625),17997.346422433853
487,3997696,tensor(37.1875),18033.723345041275
488,4005888,tensor(34.6875),18070.265895605087
489,4014080,tensor(32.8125),18106.77627325058
490,4022272,tensor(43.1250),18143.22001671791
491,4030464,tensor(36.5625),18179.534789800644
492,4038656,tensor(40.9375),18217.41478562355
493,4046848,tensor(38.1250),18253.547545194626
494,4055040,tensor(40.9375),18290.050919771194
495,4063232,tensor(40.9375),18326.50999212265
496,4071424,tensor(41.5625),18363.175508260727
497,4079616,tensor(37.5000),18399.520043849945
498,4087808,tensor(40.6250),18435.808784008026
499,4096000,tensor(33.7500),18471.89785337448
500,4104192,tensor(39.3750),18508.60648751259
501,4112384,tensor(38.4375),18545.474912405014
502,4120576,tensor(33.1250),18581.7633562088
503,4128768,tensor(35.),18617.714619636536
504,4136960,tensor(39.3750),18653.997309207916
505,4145152,tensor(35.6250),18690.084278345108
506,4153344,tensor(32.8125),18726.675926446915
507,4161536,tensor(36.2500),18762.746006011963
508,4169728,tensor(35.),18799.478211402893
509,4177920,tensor(38.7500),18835.846132993698
510,4186112,tensor(40.3125),18874.640328884125
511,4194304,tensor(40.),18910.883276700974
512,4202496,tensor(38.1250),18947.49898481369
513,4210688,tensor(42.1875),18984.41236615181
514,4218880,tensor(35.9375),19020.376138448715
515,4227072,tensor(40.9375),19056.80499815941
516,4235264,tensor(38.1250),19092.99953842163
517,4243456,tensor(40.6250),19129.574684858322
518,4251648,tensor(33.7500),19165.64501976967
519,4259840,tensor(41.8750),19201.999836206436
520,4268032,tensor(35.6250),19238.12173819542
521,4276224,tensor(35.3125),19273.540625333786
522,4284416,tensor(39.0625),19309.497887134552
523,4292608,tensor(40.9375),19346.117125749588
524,4300800,tensor(37.5000),19382.78723359108
525,4308992,tensor(39.3750),19419.498836040497
526,4317184,tensor(40.6250),19455.74867463112
527,4325376,tensor(40.6250),19492.10871529579
528,4333568,tensor(37.1875),19530.10749077797
529,4341760,tensor(34.3750),19565.92141008377
530,4349952,tensor(36.5625),19602.30877828598
531,4358144,tensor(40.9375),19638.637539863586
532,4366336,tensor(38.1250),19674.69403076172
533,4374528,tensor(39.0625),19710.721030950546
534,4382720,tensor(44.0625),19747.303109407425
535,4390912,tensor(38.4375),19783.78400158882
536,4399104,tensor(44.3750),19820.4508125782
537,4407296,tensor(33.7500),19856.955163002014
538,4415488,tensor(37.5000),19892.99591946602
539,4423680,tensor(36.2500),19929.056396961212
540,4431872,tensor(41.5625),19966.042245149612
541,4440064,tensor(31.5625),20002.203768491745
542,4448256,tensor(38.7500),20037.9771797657
543,4456448,tensor(37.1875),20073.740778684616
544,4464640,tensor(35.9375),20109.47704076767
545,4472832,tensor(38.4375),20145.512586593628
546,4481024,tensor(38.1250),20181.5869307518
547,4489216,tensor(38.7500),20217.53225016594
548,4497408,tensor(39.0625),20253.40365600586
549,4505600,tensor(35.9375),20289.30523943901
550,4513792,tensor(38.1250),20325.26628613472
551,4521984,tensor(39.0625),20362.37464737892
552,4530176,tensor(38.4375),20398.66519665718
553,4538368,tensor(38.4375),20434.66761279106
554,4546560,tensor(35.),20470.643268108368
555,4554752,tensor(34.0625),20506.160450935364
556,4562944,tensor(41.2500),20544.30818414688
557,4571136,tensor(37.8125),20579.990173339844
558,4579328,tensor(35.6250),20615.814215898514
559,4587520,tensor(35.9375),20651.91352081299
560,4595712,tensor(37.1875),20687.61157464981
561,4603904,tensor(39.0625),20723.43191075325
562,4612096,tensor(43.1250),20759.36797595024
563,4620288,tensor(41.8750),20795.48869919777
564,4628480,tensor(41.2500),20831.683463573456
565,4636672,tensor(37.1875),20868.10641860962
566,4644864,tensor(43.4375),20904.09654021263
567,4653056,tensor(36.8750),20939.49425792694
568,4661248,tensor(38.1250),20975.45059776306
569,4669440,tensor(36.8750),21011.30685400963
570,4677632,tensor(39.0625),21047.10136938095
571,4685824,tensor(38.7500),21082.978880167007
572,4694016,tensor(33.4375),21118.40413093567
573,4702208,tensor(40.9375),21154.55807709694
574,4710400,tensor(39.3750),21190.53688430786
575,4718592,tensor(39.6875),21228.156418323517
576,4726784,tensor(37.8125),21264.067065000534
577,4734976,tensor(40.9375),21299.737248182297
578,4743168,tensor(40.6250),21335.899055957794
579,4751360,tensor(35.6250),21371.53363251686
580,4759552,tensor(42.5000),21407.61170578003
581,4767744,tensor(38.1250),21443.377675771713
582,4775936,tensor(39.6875),21479.236564159393
583,4784128,tensor(37.5000),21514.946923017502
584,4792320,tensor(40.9375),21551.234013795853
585,4800512,tensor(41.5625),21586.994451761246
586,4808704,tensor(38.1250),21622.865292549133
587,4816896,tensor(36.5625),21658.33618092537
588,4825088,tensor(40.6250),21693.988801717758
589,4833280,tensor(45.9375),21729.872097492218
590,4841472,tensor(39.0625),21768.155425786972
591,4849664,tensor(39.6875),21803.551049232483
592,4857856,tensor(36.5625),21838.691093683243
593,4866048,tensor(42.5000),21874.124668598175
594,4874240,tensor(41.8750),21909.55962252617
595,4882432,tensor(40.6250),21947.28593468666
596,4890624,tensor(38.1250),21982.458393096924
597,4898816,tensor(40.9375),22017.604934215546
598,4907008,tensor(36.2500),22052.798726320267
599,4915200,tensor(40.9375),22087.989011764526
600,4923392,tensor(42.5000),22123.127902269363
601,4931584,tensor(38.1250),22158.588902950287
602,4939776,tensor(39.3750),22193.684506893158
603,4947968,tensor(36.8750),22229.234778404236
604,4956160,tensor(38.4375),22264.319792985916
605,4964352,tensor(41.5625),22299.339632987976
606,4972544,tensor(40.),22334.33530640602
607,4980736,tensor(43.7500),22369.466518878937
608,4988928,tensor(36.2500),22404.108314037323
609,4997120,tensor(37.1875),22439.103495121002
610,5005312,tensor(34.3750),22473.511748552322
611,5013504,tensor(42.8125),22508.71460223198
