,Training Steps,Mean Reward,Time elapsed
56,466944,tensor(21.2500),2154.566594839096
57,475136,tensor(20.),2190.823476076126
58,483328,tensor(14.3750),2228.410589694977
59,491520,tensor(17.1875),2264.231698989868
60,499712,tensor(17.8125),2300.1576738357544
61,507904,tensor(17.8125),2337.0259499549866
62,516096,tensor(12.8125),2373.198349714279
63,524288,tensor(13.1250),2409.331733942032
64,532480,tensor(15.6250),2446.7628314495087
65,540672,tensor(20.),2482.856225013733
66,548864,tensor(19.3750),2519.512139558792
67,557056,tensor(16.2500),2558.125554561615
68,565248,tensor(16.2500),2594.500988960266
69,573440,tensor(19.0625),2632.418710708618
70,581632,tensor(19.6875),2668.4385035037994
71,589824,tensor(20.9375),2704.5340642929077
72,598016,tensor(18.4375),2742.186775445938
73,606208,tensor(18.1250),2778.428288459778
74,614400,tensor(19.0625),2813.97500872612
75,622592,tensor(25.3125),2850.7805931568146
76,630784,tensor(17.8125),2887.380086183548
77,638976,tensor(15.6250),2923.2369487285614
78,647168,tensor(17.5000),2958.4880855083466
79,655360,tensor(21.2500),2994.6918013095856
80,663552,tensor(14.6875),3030.0851957798004
81,671744,tensor(23.4375),3066.6791820526123
82,679936,tensor(19.6875),3102.066409111023
83,688128,tensor(28.1250),3137.183196544647
84,696320,tensor(21.8750),3172.5732612609863
85,704512,tensor(27.5000),3207.8368077278137
86,712704,tensor(26.2500),3244.755826473236
87,720896,tensor(26.8750),3280.4449360370636
88,729088,tensor(28.1250),3315.9523496627808
89,737280,tensor(28.1250),3351.0067150592804
90,745472,tensor(20.),3385.6255781650543
91,753664,tensor(23.4375),3422.600389957428
92,761856,tensor(27.1875),3455.596013069153
93,770048,tensor(26.2500),3488.1967408657074
94,778240,tensor(23.1250),3520.054120540619
95,786432,tensor(21.8750),3550.961273431778
96,794624,tensor(24.6875),3583.413509607315
97,802816,tensor(23.4375),3614.2190182209015
98,811008,tensor(29.3750),3645.5241425037384
99,819200,tensor(25.),3676.1181831359863
100,827392,tensor(32.1875),3707.2297687530518
101,835584,tensor(26.8750),3739.1676523685455
102,843776,tensor(31.2500),3770.6059629917145
103,851968,tensor(34.3750),3801.088367700577
104,860160,tensor(34.0625),3832.042907476425
105,868352,tensor(30.3125),3862.5582280158997
106,876544,tensor(34.6875),3893.7169494628906
107,884736,tensor(26.2500),3925.7976593971252
108,892928,tensor(30.),3955.9449396133423
109,901120,tensor(30.),3987.6360442638397
110,909312,tensor(29.3750),4018.187255859375
111,917504,tensor(27.5000),4049.193720817566
112,925696,tensor(30.9375),4079.708549976349
113,933888,tensor(28.1250),4110.405037879944
114,942080,tensor(27.5000),4140.946985721588
115,950272,tensor(28.4375),4171.503305673599
116,958464,tensor(28.4375),4201.864531993866
117,966656,tensor(29.0625),4232.269894838333
118,974848,tensor(27.5000),4262.785004854202
119,983040,tensor(30.9375),4293.450771331787
120,991232,tensor(30.6250),4323.795146942139
121,999424,tensor(34.6875),4354.3458569049835
122,1007616,tensor(29.3750),4385.3129024505615
123,1015808,tensor(29.0625),4416.012474298477
124,1024000,tensor(31.8750),4447.024320363998
125,1032192,tensor(28.7500),4477.530079364777
126,1040384,tensor(34.3750),4508.242163896561
127,1048576,tensor(35.),4538.886522054672
128,1056768,tensor(29.3750),4569.551285505295
129,1064960,tensor(32.5000),4600.184584856033
130,1073152,tensor(28.1250),4631.107109308243
131,1081344,tensor(32.5000),4662.3038165569305
132,1089536,tensor(30.),4693.380286216736
133,1097728,tensor(30.6250),4724.39892911911
134,1105920,tensor(30.3125),4756.686053991318
135,1114112,tensor(28.4375),4787.417028188705
136,1122304,tensor(29.3750),4818.9553010463715
137,1130496,tensor(30.9375),4850.212357521057
138,1138688,tensor(26.5625),4881.391468286514
139,1146880,tensor(32.1875),4912.571134567261
140,1155072,tensor(29.3750),4943.081532001495
141,1163264,tensor(27.5000),4974.224239587784
142,1171456,tensor(27.1875),5004.8366458415985
143,1179648,tensor(28.1250),5036.274597644806
144,1187840,tensor(29.3750),5067.109045982361
145,1196032,tensor(26.8750),5097.844687461853
146,1204224,tensor(30.),5128.785355567932
147,1212416,tensor(31.5625),5159.968025684357
148,1220608,tensor(30.6250),5190.99138379097
149,1228800,tensor(29.6875),5221.77049779892
150,1236992,tensor(30.3125),5252.234817743301
151,1245184,tensor(27.1875),5283.149644613266
152,1253376,tensor(28.1250),5313.342513084412
153,1261568,tensor(28.7500),5344.378188610077
154,1269760,tensor(28.4375),5375.080480337143
155,1277952,tensor(32.1875),5406.647889614105
156,1286144,tensor(24.6875),5436.948205471039
157,1294336,tensor(31.2500),5468.397422790527
158,1302528,tensor(27.5000),5498.854598283768
159,1310720,tensor(30.3125),5530.16871547699
160,1318912,tensor(36.2500),5561.438373327255
161,1327104,tensor(32.8125),5592.513890981674
162,1335296,tensor(33.4375),5623.888498306274
163,1343488,tensor(25.9375),5654.238113641739
164,1351680,tensor(35.),5685.793461799622
165,1359872,tensor(32.8125),5716.216170787811
166,1368064,tensor(30.),5747.366131544113
167,1376256,tensor(30.6250),5777.88761806488
168,1384448,tensor(28.7500),5809.171294927597
169,1392640,tensor(33.1250),5844.175048589706
170,1400832,tensor(35.),5879.393026590347
171,1409024,tensor(32.1875),5915.23730969429
172,1417216,tensor(28.4375),5951.024443626404
173,1425408,tensor(31.8750),5987.4750328063965
174,1433600,tensor(30.6250),6023.175557613373
175,1441792,tensor(31.8750),6060.286501407623
176,1449984,tensor(27.1875),6096.046178102493
177,1458176,tensor(29.6875),6132.193620681763
178,1466368,tensor(28.1250),6169.804562330246
179,1474560,tensor(25.6250),6205.091890096664
180,1482752,tensor(32.5000),6243.552691221237
181,1490944,tensor(30.6250),6280.934445858002
182,1499136,tensor(32.1875),6318.695097446442
183,1507328,tensor(34.0625),6356.757699728012
184,1515520,tensor(33.7500),6395.021777868271
185,1523712,tensor(30.3125),6432.657519817352
186,1531904,tensor(35.9375),6470.4547917842865
187,1540096,tensor(30.),6507.162273168564
188,1548288,tensor(34.3750),6544.359462022781
189,1556480,tensor(34.3750),6581.196706533432
190,1564672,tensor(33.1250),6616.633250951767
191,1572864,tensor(28.1250),6654.446430444717
192,1581056,tensor(30.9375),6690.055773735046
193,1589248,tensor(25.3125),6725.568695068359
194,1597440,tensor(29.0625),6763.997993946075
195,1605632,tensor(34.3750),6799.559651851654
196,1613824,tensor(35.9375),6837.576193332672
197,1622016,tensor(36.2500),6875.57522559166
198,1630208,tensor(31.8750),6911.66233754158
199,1638400,tensor(30.3125),6950.159111499786
200,1646592,tensor(33.1250),6988.372012615204
201,1654784,tensor(28.7500),7024.167030096054
202,1662976,tensor(28.4375),7061.852111339569
203,1671168,tensor(26.8750),7098.049327611923
204,1679360,tensor(26.2500),7135.353849887848
205,1687552,tensor(27.8125),7172.130517244339
206,1695744,tensor(26.8750),7208.3609392642975
207,1703936,tensor(32.8125),7246.515003681183
208,1712128,tensor(36.2500),7283.880985498428
209,1720320,tensor(33.1250),7320.983871221542
210,1728512,tensor(30.),7359.22891330719
211,1736704,tensor(27.5000),7396.033019065857
212,1744896,tensor(32.1875),7431.406814336777
213,1753088,tensor(34.0625),7468.600923299789
214,1761280,tensor(33.4375),7505.6376802921295
215,1769472,tensor(31.8750),7543.102783203125
216,1777664,tensor(31.2500),7580.595339775085
217,1785856,tensor(30.),7617.42570567131
218,1794048,tensor(30.3125),7655.024782896042
219,1802240,tensor(23.7500),7692.913750886917
220,1810432,tensor(28.4375),7727.645670175552
221,1818624,tensor(29.6875),7765.103905200958
222,1826816,tensor(30.3125),7800.953175544739
223,1835008,tensor(28.4375),7838.564843654633
224,1843200,tensor(27.8125),7875.523442983627
225,1851392,tensor(30.6250),7911.723397731781
226,1859584,tensor(26.2500),7949.749423027039
227,1867776,tensor(28.4375),7987.9960289001465
228,1875968,tensor(27.8125),8024.280196905136
229,1884160,tensor(29.0625),8061.363844156265
230,1892352,tensor(29.3750),8097.502665281296
231,1900544,tensor(25.3125),8134.801779747009
232,1908736,tensor(31.8750),8173.083672761917
233,1916928,tensor(31.8750),8209.361787319183
234,1925120,tensor(29.3750),8247.038120031357
235,1933312,tensor(30.9375),8284.85843205452
236,1941504,tensor(30.3125),8320.482990264893
237,1949696,tensor(33.1250),8358.30311703682
238,1957888,tensor(33.1250),8396.2679977417
239,1966080,tensor(34.0625),8432.928898572922
240,1974272,tensor(35.6250),8470.906282424927
241,1982464,tensor(34.0625),8507.389068365097
242,1990656,tensor(31.2500),8545.756422281265
243,1998848,tensor(35.3125),8583.85175728798
244,2007040,tensor(34.3750),8620.018055915833
245,2015232,tensor(36.2500),8657.920523405075
246,2023424,tensor(35.3125),8694.689688205719
247,2031616,tensor(36.2500),8730.958921194077
248,2039808,tensor(29.0625),8768.229511260986
249,2048000,tensor(34.0625),8804.914456605911
250,2056192,tensor(30.3125),8840.40290093422
251,2064384,tensor(34.0625),8877.94231581688
252,2072576,tensor(30.9375),8913.434968709946
253,2080768,tensor(34.6875),8951.947892189026
254,2088960,tensor(33.7500),8990.356432437897
255,2097152,tensor(29.6875),9027.503192901611
256,2105344,tensor(30.6250),9064.6254696846
257,2113536,tensor(34.6875),9101.522655248642
258,2121728,tensor(31.5625),9137.060186624527
259,2129920,tensor(35.3125),9174.90738582611
260,2138112,tensor(28.1250),9210.772610664368
261,2146304,tensor(33.1250),9248.431292057037
262,2154496,tensor(31.2500),9287.408157587051
263,2162688,tensor(27.1875),9322.902263641357
264,2170880,tensor(34.3750),9360.072129487991
265,2179072,tensor(28.4375),9398.110260486603
266,2187264,tensor(26.5625),9434.898999214172
267,2195456,tensor(33.7500),9471.97893834114
268,2203648,tensor(30.6250),9509.676740169525
269,2211840,tensor(36.2500),9547.637269735336
270,2220032,tensor(32.5000),9584.38638663292
271,2228224,tensor(30.),9621.162202596664
272,2236416,tensor(29.6875),9657.789484977722
273,2244608,tensor(31.8750),9695.191033363342
274,2252800,tensor(31.2500),9732.005231380463
275,2260992,tensor(30.9375),9769.605567216873
276,2269184,tensor(32.8125),9807.954927921295
277,2277376,tensor(30.6250),9844.164735794067
278,2285568,tensor(35.),9882.907736063004
279,2293760,tensor(36.5625),9919.036638498306
280,2301952,tensor(33.1250),9955.022281169891
281,2310144,tensor(30.9375),9993.13682770729
282,2318336,tensor(27.5000),10028.575222492218
283,2326528,tensor(34.6875),10066.091941595078
284,2334720,tensor(36.2500),10105.033209085464
285,2342912,tensor(36.5625),10140.66757941246
286,2351104,tensor(36.8750),10177.767327308655
287,2359296,tensor(36.8750),10214.947636127472
288,2367488,tensor(33.4375),10251.733853578568
289,2375680,tensor(33.1250),10289.488203287125
290,2383872,tensor(37.5000),10325.20410490036
291,2392064,tensor(38.4375),10362.557274341583
292,2400256,tensor(35.),10399.538001060486
293,2408448,tensor(34.6875),10434.902118206024
294,2416640,tensor(33.7500),10472.513165473938
295,2424832,tensor(39.6875),10510.044797897339
296,2433024,tensor(40.),10546.470945119858
297,2441216,tensor(36.2500),10584.631110668182
298,2449408,tensor(37.1875),10619.947645902634
299,2457600,tensor(30.3125),10657.565792560577
300,2465792,tensor(34.6875),10694.557547092438
301,2473984,tensor(38.1250),10729.899901628494
302,2482176,tensor(34.3750),10768.103231668472
303,2490368,tensor(35.6250),10805.234132766724
304,2498560,tensor(41.8750),10842.119649887085
305,2506752,tensor(38.4375),10880.111683130264
306,2514944,tensor(36.5625),10916.336634635925
307,2523136,tensor(31.5625),10953.37653708458
308,2531328,tensor(34.3750),10990.442119598389
309,2539520,tensor(34.6875),11026.046536445618
310,2547712,tensor(29.3750),11063.178652763367
311,2555904,tensor(37.5000),11101.053441762924
312,2564096,tensor(40.3125),11137.023651599884
313,2572288,tensor(36.5625),11174.275376796722
314,2580480,tensor(40.),11210.947838306427
315,2588672,tensor(35.),11247.857293128967
316,2596864,tensor(33.1250),11286.016110181808
317,2605056,tensor(37.5000),11322.483481407166
318,2613248,tensor(33.4375),11359.47990989685
319,2621440,tensor(36.2500),11396.984697341919
320,2629632,tensor(32.8125),11433.166643381119
321,2637824,tensor(35.9375),11470.73086309433
322,2646016,tensor(31.5625),11507.580686330795
323,2654208,tensor(34.6875),11545.179216861725
324,2662400,tensor(34.0625),11583.00093126297
325,2670592,tensor(31.2500),11619.228818893433
326,2678784,tensor(28.7500),11655.925184249878
327,2686976,tensor(30.3125),11693.26326584816
328,2695168,tensor(36.2500),11730.043370962143
329,2703360,tensor(35.6250),11766.74039721489
330,2711552,tensor(36.5625),11804.878149271011
331,2719744,tensor(36.2500),11840.710158348083
332,2727936,tensor(30.6250),11878.410388946533
333,2736128,tensor(36.5625),11915.249044418335
334,2744320,tensor(33.1250),11952.411745548248
335,2752512,tensor(30.),11989.240197181702
336,2760704,tensor(33.1250),12026.008540391922
337,2768896,tensor(27.1875),12063.529866933823
338,2777088,tensor(29.6875),12101.718211174011
339,2785280,tensor(31.5625),12137.90965461731
340,2793472,tensor(33.1250),12175.005495071411
341,2801664,tensor(37.1875),12211.28335762024
342,2809856,tensor(27.8125),12248.48346066475
343,2818048,tensor(32.5000),12285.456097602844
344,2826240,tensor(35.6250),12321.838181257248
345,2834432,tensor(36.2500),12358.476399183273
346,2842624,tensor(38.4375),12396.302999019623
347,2850816,tensor(37.5000),12432.833358764648
348,2859008,tensor(35.3125),12469.054089307785
349,2867200,tensor(33.4375),12504.862709999084
350,2875392,tensor(35.6250),12540.748627901077
351,2883584,tensor(36.8750),12578.741947889328
352,2891776,tensor(34.0625),12614.985189437866
353,2899968,tensor(35.9375),12651.768643856049
354,2908160,tensor(37.1875),12689.285867214203
355,2916352,tensor(37.5000),12725.422605276108
356,2924544,tensor(38.4375),12763.039421081543
357,2932736,tensor(35.9375),12799.65399479866
358,2940928,tensor(36.2500),12836.524813890457
359,2949120,tensor(37.5000),12874.63882112503
360,2957312,tensor(34.3750),12911.92839050293
361,2965504,tensor(37.8125),12949.351791858673
362,2973696,tensor(40.9375),12987.310828208923
363,2981888,tensor(36.5625),13024.42180609703
364,2990080,tensor(43.4375),13062.61187338829
365,2998272,tensor(40.9375),13100.464819431305
366,3006464,tensor(35.),13137.535432100296
367,3014656,tensor(34.3750),13174.519795179367
368,3022848,tensor(40.3125),13211.723018884659
369,3031040,tensor(38.1250),13248.412166595459
370,3039232,tensor(35.),13285.227058649063
371,3047424,tensor(42.1875),13322.733028173447
372,3055616,tensor(35.3125),13358.843596220016
373,3063808,tensor(36.2500),13395.738830327988
374,3072000,tensor(41.2500),13433.3945145607
375,3080192,tensor(39.0625),13469.311916351318
376,3088384,tensor(37.8125),13506.3077917099
377,3096576,tensor(40.),13543.131758928299
378,3104768,tensor(35.6250),13580.703172445297
379,3112960,tensor(37.1875),13618.056466341019
380,3121152,tensor(40.9375),13655.09320116043
381,3129344,tensor(37.5000),13692.558251857758
382,3137536,tensor(40.),13729.517085790634
383,3145728,tensor(36.2500),13765.609198093414
384,3153920,tensor(40.),13803.545203208923
385,3162112,tensor(33.7500),13840.280410051346
386,3170304,tensor(40.3125),13877.136846542358
387,3178496,tensor(32.1875),13914.966478586197
388,3186688,tensor(35.3125),13952.220241308212
389,3194880,tensor(34.0625),13989.303091049194
390,3203072,tensor(38.4375),14026.301133394241
391,3211264,tensor(37.8125),14063.085310697556
392,3219456,tensor(38.4375),14100.879061460495
393,3227648,tensor(35.3125),14138.31875872612
394,3235840,tensor(37.8125),14174.902725696564
395,3244032,tensor(36.2500),14211.864922046661
396,3252224,tensor(35.9375),14248.660101175308
397,3260416,tensor(36.2500),14285.851644039154
398,3268608,tensor(38.4375),14322.416629552841
399,3276800,tensor(31.5625),14359.017155647278
400,3284992,tensor(33.4375),14397.006170034409
401,3293184,tensor(29.3750),14433.447659015656
402,3301376,tensor(31.2500),14470.113111019135
403,3309568,tensor(39.6875),14507.982599496841
404,3317760,tensor(34.3750),14545.54779458046
405,3325952,tensor(36.5625),14583.154880523682
406,3334144,tensor(38.4375),14620.983162879944
407,3342336,tensor(40.6250),14657.811446428299
408,3350528,tensor(34.6875),14695.263709783554
409,3358720,tensor(33.4375),14731.29200911522
410,3366912,tensor(35.3125),14767.579685926437
411,3375104,tensor(38.1250),14805.231055259705
412,3383296,tensor(32.1875),14841.626441955566
413,3391488,tensor(37.5000),14878.398047685623
414,3399680,tensor(32.1875),14915.036990642548
415,3407872,tensor(39.0625),14951.515798330307
416,3416064,tensor(37.8125),14989.37310886383
417,3424256,tensor(37.5000),15026.274365901947
418,3432448,tensor(35.6250),15061.425604343414
419,3440640,tensor(33.7500),15098.658827543259
420,3448832,tensor(37.1875),15135.212188720703
421,3457024,tensor(30.9375),15171.586736440659
422,3465216,tensor(33.1250),15208.07420372963
423,3473408,tensor(34.3750),15243.559753417969
424,3481600,tensor(40.),15280.657532691956
425,3489792,tensor(35.9375),15317.14175271988
426,3497984,tensor(35.3125),15353.931330442429
427,3506176,tensor(33.4375),15390.337298870087
428,3514368,tensor(39.0625),15426.996089935303
429,3522560,tensor(35.3125),15463.352797746658
430,3530752,tensor(39.3750),15500.131567239761
431,3538944,tensor(35.6250),15536.351292610168
432,3547136,tensor(37.5000),15573.072481155396
433,3555328,tensor(41.5625),15610.783518314362
434,3563520,tensor(37.8125),15646.207369089127
435,3571712,tensor(37.1875),15683.537073373795
436,3579904,tensor(38.4375),15720.944222688675
437,3588096,tensor(34.6875),15756.127497673035
438,3596288,tensor(40.),15793.948291778564
439,3604480,tensor(36.5625),15830.662245988846
440,3612672,tensor(41.2500),15868.124841928482
441,3620864,tensor(43.4375),15905.910823345184
442,3629056,tensor(44.0625),15941.706639051437
443,3637248,tensor(41.2500),15979.903740882874
444,3645440,tensor(34.3750),16016.975228309631
445,3653632,tensor(31.2500),16052.939680337906
446,3661824,tensor(34.0625),16090.194161891937
447,3670016,tensor(36.2500),16125.237434625626
448,3678208,tensor(33.4375),16162.392321586609
449,3686400,tensor(34.3750),16199.391746759415
450,3694592,tensor(32.1875),16235.460539340973
451,3702784,tensor(32.5000),16273.838992357254
452,3710976,tensor(35.),16310.70016002655
453,3719168,tensor(39.6875),16347.378818273544
454,3727360,tensor(35.6250),16384.9895567894
455,3735552,tensor(34.3750),16421.201359272003
456,3743744,tensor(35.9375),16459.770943641663
457,3751936,tensor(36.8750),16497.154934883118
458,3760128,tensor(38.4375),16532.819349050522
459,3768320,tensor(36.8750),16570.91643190384
460,3776512,tensor(38.4375),16608.210606336594
461,3784704,tensor(37.5000),16645.003323554993
462,3792896,tensor(33.7500),16682.721593618393
463,3801088,tensor(32.8125),16720.261687994003
464,3809280,tensor(40.3125),16755.460714817047
465,3817472,tensor(35.9375),16792.056438684464
466,3825664,tensor(40.9375),16828.600209474564
467,3833856,tensor(37.8125),16866.64135146141
468,3842048,tensor(37.1875),16905.055133342743
469,3850240,tensor(32.5000),16941.199664115906
470,3858432,tensor(34.3750),16979.373064279556
471,3866624,tensor(40.),17017.50674343109
472,3874816,tensor(33.4375),17053.805190086365
473,3883008,tensor(35.),17091.867661952972
474,3891200,tensor(39.6875),17128.357000112534
475,3899392,tensor(35.3125),17164.179306268692
476,3907584,tensor(35.9375),17201.43264555931
477,3915776,tensor(40.6250),17236.965635299683
478,3923968,tensor(35.3125),17275.00762987137
479,3932160,tensor(39.6875),17312.61513185501
480,3940352,tensor(38.7500),17347.807052612305
481,3948544,tensor(39.3750),17385.764412403107
482,3956736,tensor(37.8125),17421.872084617615
483,3964928,tensor(37.8125),17459.044353723526
484,3973120,tensor(38.7500),17496.79577612877
485,3981312,tensor(38.1250),17532.605863809586
486,3989504,tensor(37.5000),17569.886468410492
487,3997696,tensor(34.6875),17606.80098605156
488,4005888,tensor(38.4375),17643.24775838852
489,4014080,tensor(32.8125),17680.363086938858
490,4022272,tensor(34.6875),17715.663053512573
491,4030464,tensor(39.6875),17753.00400710106
492,4038656,tensor(42.5000),17790.88431596756
493,4046848,tensor(31.5625),17826.562945604324
494,4055040,tensor(37.1875),17863.5803565979
495,4063232,tensor(39.0625),17901.112654924393
496,4071424,tensor(43.1250),17936.977767944336
497,4079616,tensor(38.4375),17974.02840089798
498,4087808,tensor(37.5000),18010.097192287445
499,4096000,tensor(39.3750),18046.20773434639
500,4104192,tensor(38.4375),18082.8041100502
501,4112384,tensor(43.4375),18119.210119962692
502,4120576,tensor(37.1875),18156.50466132164
503,4128768,tensor(37.1875),18193.79970407486
504,4136960,tensor(40.6250),18229.750403642654
505,4145152,tensor(34.6875),18266.431351184845
506,4153344,tensor(40.3125),18302.689374685287
507,4161536,tensor(35.3125),18340.290943145752
508,4169728,tensor(35.9375),18377.91261935234
509,4177920,tensor(38.4375),18412.781852960587
510,4186112,tensor(40.),18449.718159675598
511,4194304,tensor(40.9375),18487.077079296112
512,4202496,tensor(34.3750),18522.649729013443
513,4210688,tensor(33.7500),18559.631676197052
514,4218880,tensor(37.8125),18594.83004307747
515,4227072,tensor(40.6250),18631.53467130661
516,4235264,tensor(42.1875),18668.623747110367
517,4243456,tensor(33.4375),18704.270263195038
518,4251648,tensor(37.1875),18742.64861369133
519,4259840,tensor(36.2500),18779.265959739685
520,4268032,tensor(36.8750),18815.255848884583
521,4276224,tensor(42.5000),18853.382780313492
522,4284416,tensor(36.5625),18889.31791996956
523,4292608,tensor(38.7500),18927.57624912262
524,4300800,tensor(42.5000),18965.941240549088
525,4308992,tensor(41.2500),19001.793788194656
526,4317184,tensor(36.8750),19039.664290905
527,4325376,tensor(41.5625),19078.211706638336
528,4333568,tensor(36.8750),19114.073383569717
529,4341760,tensor(41.2500),19152.179659843445
530,4349952,tensor(39.6875),19189.28920340538
531,4358144,tensor(41.2500),19226.5135948658
532,4366336,tensor(42.8125),19264.28679084778
533,4374528,tensor(35.6250),19299.36577296257
534,4382720,tensor(33.7500),19336.386041402817
535,4390912,tensor(41.8750),19373.51951098442
536,4399104,tensor(40.3125),19409.748983860016
537,4407296,tensor(36.5625),19447.541829109192
538,4415488,tensor(41.2500),19483.826833963394
539,4423680,tensor(36.2500),19520.02694606781
540,4431872,tensor(41.2500),19557.01336336136
541,4440064,tensor(37.1875),19593.059972286224
542,4448256,tensor(43.4375),19631.60208415985
543,4456448,tensor(39.6875),19668.537100315094
544,4464640,tensor(40.9375),19703.87765455246
545,4472832,tensor(38.1250),19741.16939496994
546,4481024,tensor(35.6250),19777.26261496544
547,4489216,tensor(34.3750),19814.356068372726
548,4497408,tensor(39.3750),19850.845497131348
549,4505600,tensor(36.8750),19886.706811904907
550,4513792,tensor(36.8750),19924.869280338287
551,4521984,tensor(39.6875),19961.796384334564
552,4530176,tensor(39.6875),19998.1612200737
553,4538368,tensor(37.8125),20035.68437552452
554,4546560,tensor(44.6875),20072.923816919327
555,4554752,tensor(37.8125),20108.764883756638
556,4562944,tensor(35.6250),20145.30267930031
557,4571136,tensor(37.8125),20180.92340016365
558,4579328,tensor(39.0625),20217.668469429016
559,4587520,tensor(37.8125),20253.621183395386
560,4595712,tensor(38.1250),20289.831307172775
561,4603904,tensor(38.4375),20326.43748140335
562,4612096,tensor(35.9375),20362.96373987198
563,4620288,tensor(39.3750),20400.567707300186
564,4628480,tensor(39.0625),20438.07515645027
565,4636672,tensor(36.5625),20474.01502776146
566,4644864,tensor(36.5625),20510.810561418533
567,4653056,tensor(39.3750),20548.765908956528
568,4661248,tensor(37.1875),20585.168657302856
569,4669440,tensor(39.3750),20622.316591978073
570,4677632,tensor(38.4375),20659.702201366425
571,4685824,tensor(38.1250),20695.443234443665
572,4694016,tensor(38.4375),20733.082738161087
573,4702208,tensor(38.1250),20769.86610507965
574,4710400,tensor(38.4375),20806.788105010986
575,4718592,tensor(37.1875),20843.634532928467
576,4726784,tensor(37.8125),20879.16080904007
577,4734976,tensor(40.6250),20916.684676885605
578,4743168,tensor(38.1250),20953.562989234924
579,4751360,tensor(39.3750),20990.002587080002
580,4759552,tensor(37.8125),21027.195748806
581,4767744,tensor(40.9375),21062.976433753967
582,4775936,tensor(40.3125),21101.237337350845
583,4784128,tensor(41.2500),21138.5645070076
584,4792320,tensor(37.8125),21174.85552430153
585,4800512,tensor(35.3125),21212.172067642212
586,4808704,tensor(36.8750),21248.516300201416
587,4816896,tensor(44.6875),21285.11316227913
588,4825088,tensor(40.6250),21322.11527633667
589,4833280,tensor(32.8125),21357.065804719925
590,4841472,tensor(35.),21393.786633253098
591,4849664,tensor(39.6875),21431.499983549118
592,4857856,tensor(40.9375),21468.03527522087
593,4866048,tensor(41.5625),21504.753915309906
594,4874240,tensor(33.1250),21539.952620267868
595,4882432,tensor(36.2500),21576.497770547867
596,4890624,tensor(37.8125),21613.035127401352
597,4898816,tensor(39.0625),21648.951723098755
598,4907008,tensor(39.0625),21685.83452630043
599,4915200,tensor(32.1875),21722.256564617157
600,4923392,tensor(41.2500),21758.81112217903
601,4931584,tensor(41.5625),21795.18406701088
602,4939776,tensor(31.8750),21830.862933158875
603,4947968,tensor(38.7500),21867.146965026855
604,4956160,tensor(35.9375),21903.689065933228
605,4964352,tensor(30.9375),21939.632446050644
606,4972544,tensor(38.4375),21976.635915756226
607,4980736,tensor(34.6875),22013.737872362137
608,4988928,tensor(31.2500),22049.056033849716
609,4997120,tensor(35.3125),22086.258178710938
610,5005312,tensor(38.1250),22122.059922218323
611,5013504,tensor(37.1875),22159.06578540802
612,5021696,tensor(30.6250),22196.184249401093
