,Training Steps,Mean Reward,Time elapsed
352,2891776,tensor(30.3125),14383.983763694763
353,2899968,tensor(28.7500),14421.963864564896
354,2908160,tensor(28.4375),14462.496578931808
355,2916352,tensor(32.1875),14503.865789175034
356,2924544,tensor(30.),14546.192628145218
357,2932736,tensor(29.6875),14591.770219802856
358,2940928,tensor(25.),14629.772695541382
359,2949120,tensor(32.5000),14666.858276367188
360,2957312,tensor(28.4375),14704.650591135025
361,2965504,tensor(24.3750),14742.589236497879
362,2973696,tensor(33.1250),14780.213790416718
363,2981888,tensor(29.0625),14819.918239593506
364,2990080,tensor(25.9375),14858.003078222275
365,2998272,tensor(24.6875),14896.44219827652
366,3006464,tensor(19.0625),14938.522023200989
367,3014656,tensor(31.2500),14975.988460302353
368,3022848,tensor(27.8125),15014.552562713623
369,3031040,tensor(31.5625),15052.310371875763
370,3039232,tensor(34.0625),15091.21317601204
371,3047424,tensor(29.6875),15129.709854602814
372,3055616,tensor(33.7500),15171.232439041138
373,3063808,tensor(35.9375),15213.391879796982
374,3072000,tensor(30.),15252.040957689285
375,3080192,tensor(35.3125),15292.69222354889
376,3088384,tensor(32.1875),15331.319235563278
377,3096576,tensor(30.),15369.024301052094
378,3104768,tensor(32.1875),15411.749886751175
379,3112960,tensor(27.5000),15448.792166948318
380,3121152,tensor(31.5625),15490.396460533142
381,3129344,tensor(37.1875),15528.771829128265
382,3137536,tensor(32.5000),15567.146925449371
383,3145728,tensor(33.4375),15606.751506328583
384,3153920,tensor(35.3125),15645.34540104866
385,3162112,tensor(33.7500),15690.896811246872
386,3170304,tensor(36.5625),15728.620592355728
387,3178496,tensor(31.8750),15766.31628870964
388,3186688,tensor(32.5000),15805.230001926422
389,3194880,tensor(27.8125),15842.837614297867
390,3203072,tensor(24.3750),15883.188189983368
391,3211264,tensor(26.2500),15921.830245494843
392,3219456,tensor(25.3125),15964.793432950974
393,3227648,tensor(32.1875),16003.280508041382
394,3235840,tensor(31.8750),16041.990740776062
395,3244032,tensor(30.9375),16080.534303188324
396,3252224,tensor(31.2500),16118.449565649033
397,3260416,tensor(29.3750),16156.061935424805
398,3268608,tensor(35.6250),16193.987946271896
399,3276800,tensor(32.1875),16235.052936553955
400,3284992,tensor(27.8125),16275.589149475098
401,3293184,tensor(28.4375),16313.993507862091
402,3301376,tensor(31.5625),16352.292771339417
403,3309568,tensor(30.3125),16391.67032146454
404,3317760,tensor(29.6875),16430.152292966843
405,3325952,tensor(31.8750),16467.812361240387
406,3334144,tensor(29.3750),16509.693483114243
407,3342336,tensor(29.3750),16548.371156454086
408,3350528,tensor(25.),16588.908217668533
409,3358720,tensor(28.1250),16629.435715913773
410,3366912,tensor(29.0625),16667.75039100647
411,3375104,tensor(29.3750),16709.536927700043
412,3383296,tensor(30.9375),16747.976416826248
413,3391488,tensor(25.3125),16785.939301490784
414,3399680,tensor(30.6250),16824.86214208603
415,3407872,tensor(31.8750),16866.031723499298
416,3416064,tensor(35.3125),16905.932688713074
417,3424256,tensor(31.8750),16944.738018512726
418,3432448,tensor(30.3125),16985.076175689697
419,3440640,tensor(33.1250),17022.737775802612
420,3448832,tensor(32.5000),17065.784590244293
421,3457024,tensor(28.1250),17103.286514043808
422,3465216,tensor(35.),17141.859864473343
423,3473408,tensor(30.9375),17180.236870527267
424,3481600,tensor(27.5000),17218.46652531624
425,3489792,tensor(29.0625),17263.861860752106
426,3497984,tensor(33.7500),17301.879642009735
427,3506176,tensor(33.7500),17338.797604084015
428,3514368,tensor(30.9375),17378.119799613953
429,3522560,tensor(33.1250),17416.40510392189
430,3530752,tensor(31.2500),17456.858873844147
431,3538944,tensor(33.4375),17495.038365125656
432,3547136,tensor(32.5000),17539.35384941101
433,3555328,tensor(36.5625),17578.142256975174
434,3563520,tensor(32.8125),17616.05085515976
435,3571712,tensor(33.1250),17654.18116927147
436,3579904,tensor(33.7500),17694.45968079567
437,3588096,tensor(29.6875),17737.270857334137
438,3596288,tensor(31.2500),17774.567850112915
439,3604480,tensor(31.5625),17813.21909713745
440,3612672,tensor(32.5000),17851.909705400467
441,3620864,tensor(32.8125),17890.365583896637
442,3629056,tensor(32.5000),17928.428733110428
443,3637248,tensor(30.3125),17966.20515727997
444,3645440,tensor(28.4375),18010.11265707016
445,3653632,tensor(30.),18047.82203578949
446,3661824,tensor(30.3125),18085.241879940033
447,3670016,tensor(30.9375),18122.87109565735
448,3678208,tensor(26.2500),18161.33828020096
449,3686400,tensor(30.6250),18202.565215587616
450,3694592,tensor(29.3750),18242.54581952095
451,3702784,tensor(32.8125),18283.821935415268
452,3710976,tensor(31.2500),18326.815133810043
453,3719168,tensor(30.6250),18364.75874376297
454,3727360,tensor(38.4375),18403.00676393509
455,3735552,tensor(28.4375),18440.720460176468
456,3743744,tensor(30.),18478.80006957054
457,3751936,tensor(30.9375),18517.250534772873
458,3760128,tensor(33.7500),18560.415149211884
459,3768320,tensor(28.7500),18598.770730495453
460,3776512,tensor(35.6250),18638.2916162014
461,3784704,tensor(25.6250),18676.22590827942
462,3792896,tensor(29.0625),18713.507425546646
463,3801088,tensor(36.8750),18753.649084806442
464,3809280,tensor(30.6250),18792.422345399857
465,3817472,tensor(26.2500),18833.940426826477
466,3825664,tensor(29.3750),18872.648987531662
467,3833856,tensor(29.6875),18911.939335346222
468,3842048,tensor(25.3125),18950.57759165764
469,3850240,tensor(32.8125),18988.431860923767
470,3858432,tensor(32.1875),19027.612018346786
471,3866624,tensor(27.8125),19065.232791662216
472,3874816,tensor(27.1875),19106.652341127396
473,3883008,tensor(29.0625),19144.681210517883
474,3891200,tensor(33.7500),19182.98060822487
475,3899392,tensor(33.4375),19221.34873175621
476,3907584,tensor(31.5625),19258.580058813095
477,3915776,tensor(30.9375),19295.732332229614
478,3923968,tensor(32.5000),19332.869547128677
479,3932160,tensor(25.9375),19370.204023361206
480,3940352,tensor(31.5625),19407.573350906372
481,3948544,tensor(34.3750),19444.854642868042
482,3956736,tensor(29.3750),19482.07990527153
483,3964928,tensor(26.5625),19521.840666770935
484,3973120,tensor(29.6875),19560.01492357254
485,3981312,tensor(27.5000),19597.722337007523
486,3989504,tensor(28.7500),19635.308817863464
487,3997696,tensor(30.3125),19673.09098148346
488,4005888,tensor(34.3750),19713.32902121544
489,4014080,tensor(26.5625),19751.034035921097
490,4022272,tensor(33.4375),19789.22855424881
491,4030464,tensor(31.5625),19827.04235601425
492,4038656,tensor(32.5000),19864.78671813011
493,4046848,tensor(31.2500),19903.195954799652
494,4055040,tensor(31.2500),19940.77996945381
495,4063232,tensor(34.3750),19977.582359313965
496,4071424,tensor(29.0625),20014.804803609848
497,4079616,tensor(37.5000),20052.207340955734
498,4087808,tensor(34.0625),20092.0761115551
499,4096000,tensor(34.3750),20129.351482391357
500,4104192,tensor(30.),20166.566150665283
501,4112384,tensor(29.3750),20203.991462945938
502,4120576,tensor(30.9375),20241.927683353424
503,4128768,tensor(29.0625),20282.383133411407
504,4136960,tensor(34.3750),20320.21813416481
505,4145152,tensor(31.5625),20358.331746578217
506,4153344,tensor(30.9375),20396.136471271515
507,4161536,tensor(32.5000),20433.800058841705
508,4169728,tensor(34.3750),20474.323971509933
509,4177920,tensor(29.0625),20511.334735631943
510,4186112,tensor(32.8125),20548.267064332962
511,4194304,tensor(39.0625),20585.53622984886
512,4202496,tensor(33.1250),20622.66953396797
513,4210688,tensor(36.2500),20660.44785809517
514,4218880,tensor(28.7500),20697.03999853134
515,4227072,tensor(28.7500),20733.632743120193
516,4235264,tensor(36.5625),20772.551115989685
517,4243456,tensor(34.6875),20809.426246881485
518,4251648,tensor(32.8125),20846.142780065536
519,4259840,tensor(32.8125),20882.849172353745
520,4268032,tensor(36.5625),20919.625468730927
521,4276224,tensor(34.3750),20958.431236743927
522,4284416,tensor(33.7500),20995.147006750107
523,4292608,tensor(31.5625),21032.007821798325
524,4300800,tensor(35.9375),21068.94496321678
525,4308992,tensor(34.3750),21105.78347826004
526,4317184,tensor(33.4375),21144.353992938995
527,4325376,tensor(33.7500),21180.64754796028
528,4333568,tensor(35.),21217.368486166
529,4341760,tensor(40.6250),21254.39821910858
530,4349952,tensor(31.5625),21290.645889520645
531,4358144,tensor(36.2500),21330.281302690506
532,4366336,tensor(34.3750),21366.976913690567
533,4374528,tensor(32.8125),21403.54962539673
534,4382720,tensor(31.8750),21440.002818584442
535,4390912,tensor(33.4375),21476.349952220917
536,4399104,tensor(36.2500),21515.669652223587
537,4407296,tensor(35.6250),21552.513929605484
538,4415488,tensor(40.3125),21589.14981532097
539,4423680,tensor(31.2500),21625.75311613083
540,4431872,tensor(34.0625),21662.573897600174
541,4440064,tensor(37.8125),21700.21911931038
542,4448256,tensor(34.6875),21737.06569314003
543,4456448,tensor(35.9375),21774.147065639496
544,4464640,tensor(36.8750),21810.916328430176
545,4472832,tensor(32.8125),21847.634644031525
546,4481024,tensor(33.1250),21884.18040394783
547,4489216,tensor(35.3125),21920.872235059738
548,4497408,tensor(31.5625),21959.784745931625
549,4505600,tensor(29.6875),21996.07678794861
550,4513792,tensor(33.1250),22032.590488433838
551,4521984,tensor(31.5625),22068.935088157654
552,4530176,tensor(31.5625),22105.241820812225
553,4538368,tensor(33.4375),22143.247611522675
554,4546560,tensor(32.8125),22179.655761003494
555,4554752,tensor(34.6875),22215.935055971146
556,4562944,tensor(28.1250),22251.65966773033
557,4571136,tensor(31.5625),22287.82915186882
558,4579328,tensor(32.8125),22324.49127960205
559,4587520,tensor(33.7500),22360.99885201454
560,4595712,tensor(33.1250),22397.666557073593
561,4603904,tensor(38.7500),22435.57226252556
562,4612096,tensor(35.3125),22472.180279254913
563,4620288,tensor(35.),22508.727259397507
564,4628480,tensor(38.7500),22545.21461701393
565,4636672,tensor(39.3750),22582.155413627625
566,4644864,tensor(32.5000),22621.208940029144
567,4653056,tensor(35.6250),22657.81277871132
568,4661248,tensor(28.4375),22698.653249502182
569,4669440,tensor(37.1875),22737.345361709595
570,4677632,tensor(32.8125),22778.156352043152
571,4685824,tensor(35.9375),22819.825692415237
572,4694016,tensor(32.8125),22858.220631599426
573,4702208,tensor(32.8125),22901.568185806274
574,4710400,tensor(36.5625),22940.713287353516
575,4718592,tensor(37.5000),22979.326943159103
576,4726784,tensor(34.6875),23019.725028276443
577,4734976,tensor(33.4375),23057.598371744156
578,4743168,tensor(33.4375),23100.073470830917
579,4751360,tensor(33.1250),23137.38974928856
580,4759552,tensor(35.),23177.41647052765
581,4767744,tensor(30.),23218.052134990692
582,4775936,tensor(34.0625),23256.853680372238
583,4784128,tensor(36.2500),23298.976144313812
584,4792320,tensor(38.7500),23337.49893450737
585,4800512,tensor(32.8125),23376.78487920761
586,4808704,tensor(33.7500),23418.543503284454
587,4816896,tensor(30.9375),23455.913213968277
588,4825088,tensor(30.6250),23496.247929096222
589,4833280,tensor(37.5000),23533.994750976562
590,4841472,tensor(30.3125),23574.17089533806
591,4849664,tensor(39.3750),23616.61117219925
592,4857856,tensor(34.3750),23654.212827920914
593,4866048,tensor(39.0625),23694.674327373505
594,4874240,tensor(34.3750),23732.550793409348
595,4882432,tensor(35.3125),23773.469373464584
596,4890624,tensor(35.3125),23816.390132665634
597,4898816,tensor(35.6250),23856.983830690384
598,4907008,tensor(34.6875),23902.603762626648
599,4915200,tensor(34.6875),23947.5478014946
600,4923392,tensor(40.9375),23996.821971416473
601,4931584,tensor(36.5625),24043.261031627655
602,4939776,tensor(34.6875),24091.761525392532
603,4947968,tensor(30.3125),24134.563498735428
604,4956160,tensor(36.2500),24175.368227481842
605,4964352,tensor(31.8750),24223.281724452972
606,4972544,tensor(33.7500),24270.076643705368
607,4980736,tensor(32.8125),24319.257657289505
608,4988928,tensor(35.3125),24364.79666686058
609,4997120,tensor(32.8125),24404.166812181473
610,5005312,tensor(33.1250),24450.52264404297
611,5013504,tensor(37.1875),24497.18826341629
612,5021696,tensor(32.1875),24546.65736937523
